,url,name,address,score,review_counts,price,category,open_time,amenities
0,https://www.yelp.com/biz/plan-check-kitchen-bar-los-angeles-9,Plan Check Kitchen + Bar,"1800 Sawtelle Blvd Los Angeles, CA 90025",4,2765 reviews,$$,"Bars, Gastropubs, American (Traditional)","Mon
11:30 AM - 9:00 PM
Tue
11:30 AM - 9:00 PM
Wed
11:30 AM - 9:00 PM
Thu
11:30 AM - 9:00 PM
Fri
11:30 AM - 9:00 PM
Closed now
Sat
11:00 AM - 9:00 PM
Sun
11:00 AM - 9:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Pescatarian Options
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Hipster, Classy, Casual
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Lunch, Dinner
Street Parking, Valet Parking
Waiter Service
Free Wi-Fi
Best nights on Tuesday, Wednesday, Friday
Happy Hour Specials
Full Bar
Dogs Allowed
Wheelchair Accessible
TV
No Drive-Thru
Bike Parking
Plastic-free packaging
Provides reusable tableware
Show Less"
1,https://www.yelp.com/biz/justin-quesos-tex-mex-restaurant-and-bar-west-hollywood?osq=Restaurants,Justin Queso's Tex-Mex Restaurant & Bar,"8917 W Sunset Blvd West Hollywood, CA 90069",4,274 reviews,$$,"Mexican, Tex-Mex, Bars","Mon
11:30 AM - 12:00 AM (Next day)
Tue
11:30 AM - 12:00 AM (Next day)
Wed
11:30 AM - 12:00 AM (Next day)
Thu
11:30 AM - 12:00 AM (Next day)
Fri
11:30 AM - 2:00 AM (Next day)
Open now
Sat
11:00 AM - 2:00 AM (Next day)
Sun
11:00 AM - 10:00 PM","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
All staff fully vaccinated
Staff wears masks
Vegan Options
Masks required
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Casual
Moderate Noise
Offers Catering
Good for Groups
Good for Dinner
Street Parking, Valet Parking
Waiter Service
Free Wi-Fi
Happy Hour Specials
Full Bar
Dogs Allowed
Wheelchair Accessible
TV
Gender-neutral restrooms
Offers Military Discount
Open to All
Heated Outdoor Seating
Covered Outdoor Seating
Private Dining
No Smoking
Provides reusable tableware
No Bike Parking
Show Less"
2,https://www.yelp.com/biz/angelini-alimentari-los-angeles?osq=Restaurants,Angelini Alimentari,"7317 Beverly Blvd Los Angeles, CA 90036",4.5,89 reviews,$$,"Breakfast & Brunch, Salad, Italian","Mon
11:00 AM - 10:00 PM
Tue
11:00 AM - 10:00 PM
Wed
11:00 AM - 10:00 PM
Thu
11:00 AM - 10:00 PM
Fri
11:00 AM - 10:00 PM
Closed now
Sat
11:00 AM - 10:00 PM
Sun
11:00 AM - 10:00 PM","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
Masks required
Staff wears masks
Vegan Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Casual, Classy
Moderate Noise
Casual Dress
Offers Catering
Good for Groups
Good For Kids
Good for Breakfast, Brunch, Lunch
Street Parking
Waiter Service
Beer & Wine Only
Dogs Allowed
Wheelchair Accessible
Gender-neutral restrooms
Women-owned
No Wi-Fi
No TV
Bike Parking
Show Less"
3,https://www.yelp.com/biz/c-and-o-trattoria-marina-del-rey-6?osq=Restaurants,C&O Trattoria,"3016 Washington Blvd Marina del Rey, CA 90292",4,3736 reviews,$$,"Italian, Breakfast & Brunch, Wine Bars","Mon
11:30 AM - 9:00 PM
Tue
11:30 AM - 9:00 PM
Wed
11:30 AM - 9:00 PM
Thu
11:30 AM - 9:00 PM
Fri
11:30 AM - 9:00 PM
Closed now
Sat
11:30 AM - 10:00 PM
Sun
11:30 AM - 9:00 PM","Amenities and More
Takes Reservations
Offers Delivery
Offers Takeout
Proof of vaccination required
All staff fully vaccinated
Masks required
Staff wears masks
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Outdoor Seating
Casual
Moderate Noise
Casual Dress
Offers Catering
Good for Groups
Good For Kids
Good for Dinner
Street Parking, Private Lot Parking, Valet Parking
Waiter Service
Free Wi-Fi
Best nights on Monday, Friday, Saturday
Beer & Wine Only
Wheelchair Accessible
TV
Gender-neutral restrooms
Women-owned
Open to All
Covered Outdoor Seating
Not Good For Dancing
Not Good For Working
No Happy Hour
No Smoking
Dogs Not Allowed
No Heated Outdoor Seating
No Private Dining
No Bike Parking
Show Less"
4,https://www.yelp.com/biz/sunny-grill-los-angeles?osq=Restaurants,Sunny Grill,"12035 Venice Blvd Los Angeles, CA 90066",4,371 reviews,$$,"Salad, Burgers, Mexican","Mon
10:00 AM - 10:00 PM
Tue
10:00 AM - 10:00 PM
Wed
10:00 AM - 10:00 PM
Thu
10:00 AM - 10:00 PM
Fri
10:00 AM - 10:00 PM
Closed now
Sat
9:00 AM - 9:00 PM
Sun
9:00 AM - 9:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Masks required
Staff wears masks
Vegan Options
Accepts Credit Cards
Accepts Apple Pay
Outdoor Seating
Casual, Classy
Quiet
Offers Catering
Good for Groups
Good For Kids
Good for Lunch
Street Parking, Private Lot Parking
Drive-Thru
TV
Gender-neutral restrooms
No Waiter Service
No Wi-Fi
No Alcohol
Bike Parking
Show Less"
5,https://www.yelp.com/biz/nerano-beverly-hills?osq=Restaurants,Nerano,"9960 S Santa Monica Blvd Beverly Hills, CA 90212",4,237 reviews,$$$,"Italian, Cocktail Bars","Mon
11:30 AM - 2:30 PM
5:00 PM - 9:00 PM
Tue
11:30 AM - 2:30 PM
5:00 PM - 9:00 PM
Wed
11:30 AM - 2:30 PM
5:00 PM - 9:00 PM
Thu
11:30 AM - 2:30 PM
5:00 PM - 9:00 PM
Fri
11:30 AM - 2:30 PM
5:00 PM - 10:00 PM
Closed now
Sat
5:00 PM - 10:00 PM
Sun
5:00 PM - 9:00 PM","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
Masks required
Staff wears masks
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Romantic, Intimate, Classy
Moderate Noise
Dressy
Offers Catering
Good for Groups
Good for Dinner, Dessert
Street Parking, Valet Parking
Waiter Service
Best nights on Thursday, Saturday
Full Bar
Dogs Allowed
Wheelchair Accessible
TV
Open to All
Heated Outdoor Seating
Covered Outdoor Seating
Private Dining
Not Good For Kids
Not Good For Dancing
No Pool Table
No Wi-Fi
No Happy Hour
No Smoking
No Bike Parking
Show Less"
6,https://www.yelp.com/biz/blueys-kitchen-and-market-santa-monica?osq=Restaurants,Blueys Kitchen and Market,"1814 Berkeley St Santa Monica, CA 90404",4,1044 reviews,$$,"Cafes, Breakfast & Brunch, Coffee & Tea","Mon
7:00 AM - 4:30 PM
Tue
7:00 AM - 4:30 PM
Wed
7:00 AM - 4:30 PM
Thu
7:00 AM - 4:30 PM
Fri
7:00 AM - 4:30 PM
Closed now
Sat
8:00 AM - 4:30 PM
Sun
8:00 AM - 4:30 PM","Amenities and More
Offers Delivery
Offers Takeout
No Reservations
Staff wears masks
Vegan Options
Masks required
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Outdoor Seating
Hipster, Trendy, Classy, Casual
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Breakfast, Brunch, Lunch
Street Parking, Private Lot Parking
Dogs Allowed
Wheelchair Accessible
Gender-neutral restrooms
Women-owned
Covered Outdoor Seating
Not Good For Working
No Waiter Service
No Wi-Fi
No Happy Hour
No Alcohol
No Drive-Thru
No TV
No Private Dining
Bike Parking
Plastic-free packaging
Provides reusable tableware
Show Less"
7,https://www.yelp.com/biz/tiato-kitchen-garden-santa-monica?osq=Restaurants,Tiato Kitchen + Garden,"2700 Colorado Ave Santa Monica, CA 90404",3.5,479 reviews,$$,"Asian Fusion, Venues & Event Spaces, Cafes","Mon
Closed
Tue
9:00 AM - 4:00 PM
Wed
9:00 AM - 4:00 PM
Thu
9:00 AM - 4:00 PM
Fri
11:00 AM - 4:00 PM
Closed now
Sat
Closed
Sun
Closed","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
All staff fully vaccinated
Vegan Options
Many Vegetarian Options
Masks required
Staff wears masks
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Classy, Casual
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Lunch
Garage Parking, Street Parking, Validated Parking
Free Wi-Fi
Full Bar
Dogs Allowed
Wheelchair Accessible
TV
Asian-owned
Women-owned
Open to All
Covered Outdoor Seating
No Waiter Service
No Happy Hour
No Drive-Thru
No Heated Outdoor Seating
No Private Dining
Bike Parking
Bring your own container allowed
Compostable containers available
EV charging station available
Plastic-free packaging
Provides reusable tableware
Show Less"
8,https://www.yelp.com/biz/sea-dragon-chinese-restaurant-los-angeles?osq=Restaurants,Sea Dragon Chinese Restaurant,"101 S Vermont Ave Los Angeles, CA 90004",4,482 reviews,$,"Chinese, Chicken Shop, Soup","Mon
10:30 AM - 9:30 PM
Tue
10:30 AM - 9:30 PM
Wed
10:30 AM - 9:30 PM
Thu
10:30 AM - 9:30 PM
Fri
10:30 AM - 9:30 PM
Closed now
Sat
10:30 AM - 9:30 PM
Sun
10:30 AM - 9:30 PM","Amenities and More
Health ScoreA
Offers Takeout
No Reservations
No Delivery
Staff wears masks
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Casual, Classy
Moderate Noise
Good For Kids
Good for Lunch, Dinner
Private Lot Parking
TV
No Outdoor Seating
Offers Catering
Not Good For Groups
No Wi-Fi
No Alcohol
Dogs Not Allowed
Bike Parking
Show Less"
9,https://www.yelp.com/biz/the-garbage-truck-los-angeles?osq=Restaurants,The Garbage Truck,,4,82 reviews,$,"Food Trucks, Burgers, Hot Dogs","Mon
Open 24 hours
Tue
Open 24 hours
Wed
Open 24 hours
Thu
Open 24 hours
Fri
Open 24 hours
Open now
Sat
Open 24 hours
Sun
Open 24 hours","Amenities and More
Offers Delivery
Offers Takeout
No Reservations
Accepts Credit Cards
Classy
Offers Catering
Good for Groups
Good For Kids
Street Parking
TV
No Wi-Fi
No Alcohol
No Bike Parking
Show Less"
10,https://www.yelp.com/biz/lulubowls-los-angeles-4?osq=Restaurants,lulubowls,"11419 Santa Monica Blvd Los Angeles, CA 90025",2,9 reviews,,"Hawaiian, Gluten-Free","Mon
10:00 AM - 12:00 AM (Next day)
Tue
10:00 AM - 12:00 AM (Next day)
Wed
10:00 AM - 12:00 AM (Next day)
Thu
10:00 AM - 12:00 AM (Next day)
Fri
10:00 AM - 12:00 AM (Next day)
Open now
Sat
10:00 AM - 12:00 AM (Next day)
Sun
10:00 AM - 12:00 AM (Next day)","Amenities and More
Offers Delivery
Offers Takeout
Classy"
11,https://www.yelp.com/biz/the-cheesecake-factory-marina-del-rey-3?osq=Restaurants,The Cheesecake Factory,"4142 Via Marina Marina Del Rey, CA 90292",3,1849 reviews,$$,"American (Traditional), Desserts","Mon
11:30 AM - 10:00 PM
Tue
11:30 AM - 10:00 PM
Wed
11:30 AM - 10:00 PM
Thu
11:30 AM - 10:00 PM
Fri
11:30 AM - 11:00 PM
Open now
Sat
11:30 AM - 11:00 PM
Sun
10:00 AM - 10:00 PM","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
Staff wears masks
Vegan Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Outdoor Seating
Classy, Casual
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Lunch, Dinner, Dessert
Valet Parking
Waiter Service
Happy Hour Specials
Full Bar
Wheelchair Accessible
TV
No Wi-Fi
No Drive-Thru
Dogs Not Allowed
Bike Parking
Provides reusable tableware
Show Less"
12,https://www.yelp.com/biz/quarters-korean-bbq-los-angeles,Quarters Korean BBQ,"3465 W 6th St C-130 Los Angeles, CA 90020",4,3457 reviews,$$,"Korean, Barbeque, Tapas Bars","Mon
11:00 AM - 12:00 AM (Next day)
Tue
11:00 AM - 12:00 AM (Next day)
Wed
11:00 AM - 12:00 AM (Next day)
Thu
11:00 AM - 2:00 AM (Next day)
Fri
11:00 AM - 2:00 AM (Next day)
Open now
Sat
11:00 AM - 2:00 AM (Next day)
Sun
11:00 AM - 12:00 AM (Next day)","Amenities and More
Offers Takeout
No Reservations
No Delivery
All staff fully vaccinated
Staff wears masks
Pescatarian Options
Many Vegetarian Options
Masks required
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Casual, Trendy
Loud
Good for Groups
Good For Kids
Good for Dinner, Late Night
Valet Parking
Waiter Service
Full Bar
Wheelchair Accessible
TV
Asian-owned
Offers Catering
No Wi-Fi
No Happy Hour
No Drive-Thru
Dogs Not Allowed
No Heated Outdoor Seating
No Covered Outdoor Seating
No Private Dining
Bike Parking
Compostable containers available
Provides reusable tableware
Show Less"
13,https://www.yelp.com/biz/hokkaido-ramen-santouka-los-angeles?osq=Restaurants,Hokkaido Ramen Santouka,"3760 S Centinela Ave Los Angeles, CA 90066",4.5,2312 reviews,$$,"Ramen, Noodles","Mon
11:00 AM - 8:00 PM
Tue
11:00 AM - 8:00 PM
Wed
11:00 AM - 8:00 PM
Thu
11:00 AM - 8:00 PM
Fri
11:00 AM - 8:00 PM
Closed now
Sat
11:00 AM - 8:00 PM
Sun
11:00 AM - 8:00 PM","Amenities and More
Health ScoreA
No Reservations
Masks required
Staff wears masks
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Apple Pay
Accepts Android Pay
Classy, Casual
Moderate Noise
Good for Groups
Good For Kids
Good for Lunch, Dinner
Street Parking, Private Lot Parking
Wheelchair Accessible
TV
No Outdoor Seating
Offers Catering
No Waiter Service
No Wi-Fi
No Happy Hour
No Alcohol
Dogs Not Allowed
Bike Parking
Show Less"
14,https://www.yelp.com/biz/sidewalk-cafe-venice-3?osq=Restaurants,Sidewalk Cafe,"1401 Ocean Front Walk Venice, CA 90291",3,932 reviews,$$,"Tacos, Sports Bars, Pizza","Mon
10:00 AM - 9:00 PM
Tue
10:00 AM - 9:00 PM
Wed
10:00 AM - 9:00 PM
Thu
10:00 AM - 9:00 PM
Fri
10:00 AM - 9:00 PM
Closed now
Sat
9:00 AM - 9:00 PM
Sun
9:00 AM - 9:00 PM","Amenities and More
Health ScoreA
Offers Takeout
No Reservations
No Delivery
Staff wears masks
Vegan Options
Many Vegetarian Options
Masks required
Accepts Credit Cards
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Touristy, Casual
Moderate Noise
Good for Groups
Good For Kids
Good for Brunch, Lunch
Pool Table
Validated Parking, Private Lot Parking
Waiter Service
Free Wi-Fi
Happy Hour Specials
Full Bar
Dogs Allowed
Wheelchair Accessible
TV
Open to All
Heated Outdoor Seating
Covered Outdoor Seating
Offers Catering
Not Good For Dancing
No Smoking
No Drive-Thru
No Private Dining
Bike Parking
Compostable containers available
Plastic-free packaging
Show Less"
15,https://www.yelp.com/biz/food-los-angeles-2?osq=Restaurants,Food,"10571 W Pico Blvd Los Angeles, CA 90064",4,978 reviews,$$,"Sandwiches, Breakfast & Brunch","Mon
Closed
Tue
8:00 AM - 4:00 PM
Wed
8:00 AM - 4:00 PM
Thu
8:00 AM - 5:00 PM
Fri
8:00 AM - 4:00 PM
Closed now
Sat
8:00 AM - 3:00 PM
Sun
8:00 AM - 3:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Masks required
Staff wears masks
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Casual
Moderate Noise
Offers Catering
Good For Kids
Good for Breakfast, Brunch, Lunch
Street Parking, Private Lot Parking
Waiter Service
Free Wi-Fi
Wheelchair Accessible
Gender-neutral restrooms
Women-owned
Heated Outdoor Seating
Covered Outdoor Seating
Private Dining
Not Good For Groups
No Happy Hour
No Alcohol
Dogs Not Allowed
No TV
Bike Parking
Show Less"
16,https://www.yelp.com/biz/marcos-trattoria-west-hollywood-3?osq=Restaurants,Marco's Trattoria,"8200 Santa Monica Blvd West Hollywood, CA 90046",4,776 reviews,$$,"Italian, Wine Bars","Mon
Closed
Tue
10:00 AM - 10:00 PM
Wed
10:00 AM - 10:00 PM
Thu
10:00 AM - 10:00 PM
Fri
10:00 AM - 10:00 PM
Closed now
Sat
10:00 AM - 10:00 PM
Sun
10:00 AM - 2:00 PM","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
Masks required
Staff wears masks
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Classy, Casual
Moderate Noise
Casual Dress
Offers Catering
Good for Groups
Good For Kids
Good for Dinner
Street Parking
Waiter Service
Free Wi-Fi
Best nights on Thursday, Saturday, Sunday
Beer & Wine Only
Dogs Allowed
TV
Gender-neutral restrooms
Open to All
Heated Outdoor Seating
Not Good For Dancing
No Happy Hour
No Smoking
No Covered Outdoor Seating
No Private Dining
Bike Parking
Show Less"
17,https://www.yelp.com/biz/carlitos-gardel-argentine-steakhouse-los-angeles-2,Carlitos Gardel Argentine Steakhouse,"7963 Melrose Ave Los Angeles, CA 90046",4.5,1209 reviews,$$$,"Argentine, Steakhouses","Mon
5:00 PM - 10:00 PM
Tue
5:00 PM - 10:00 PM
Wed
5:00 PM - 10:00 PM
Thu
5:00 PM - 10:00 PM
Fri
5:00 PM - 10:00 PM
Closed now
Sat
5:00 PM - 10:00 PM
Sun
Closed","Amenities and More
Takes Reservations
Offers Delivery
Offers Takeout
Masks required
Keto Options
Pescatarian Options
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Apple Pay
Accepts Android Pay
Accepts Cryptocurrency
Outdoor Seating
Romantic, Classy
Moderate Noise
Dressy
Offers Catering
Good For Kids
Good for Dinner
Street Parking, Valet Parking
Waiter Service
Free Wi-Fi
Beer & Wine Only
Gender-neutral restrooms
Latinx-owned
Heated Outdoor Seating
Covered Outdoor Seating
Private Dining
Not Good For Groups
No Happy Hour
No TV
No Bike Parking
Show Less"
18,https://www.yelp.com/biz/socalo-santa-monica?osq=Restaurants,Socalo,"1920 Santa Monica Blvd Ste 150 Santa Monica, CA 90404",4,316 reviews,$$,"Mexican, Cocktail Bars, Beer Bar","Mon
Closed
Tue
11:30 AM - 8:30 PM
Wed
11:30 AM - 8:30 PM
Thu
11:30 AM - 8:30 PM
Fri
11:30 AM - 9:00 PM
Closed now
Sat
9:30 AM - 9:00 PM
Sun
Closed","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
All staff fully vaccinated
Vegan Options
Masks required
Staff wears masks
Accepts Credit Cards
Accepts Apple Pay
Outdoor Seating
Casual, Trendy
Moderate Noise
Casual Dress
Offers Catering
Good for Groups
Good for Dinner
Garage Parking, Street Parking, Validated Parking
Waiter Service
Free Wi-Fi
Best nights on Tuesday, Saturday
Happy Hour Specials
Full Bar
Dogs Allowed
Wheelchair Accessible
TV
Gender-neutral restrooms
LGBTQ-owned
Women-owned
Open to All
Heated Outdoor Seating
Covered Outdoor Seating
Private Dining
No Smoking
No Drive-Thru
Bike Parking
Compostable containers available
Plastic-free packaging
Provides reusable tableware
Show Less"
19,https://www.yelp.com/biz/bennys-tacos-and-rotisserie-chicken-westchester-los-angeles,Benny's Tacos & Rotisserie Chicken - Westchester,"7101 W Manchester Ave Los Angeles, CA 90045",4.5,3204 reviews,$$,"Mexican, Tex-Mex","Mon
8:30 AM - 10:00 PM
Tue
8:30 AM - 10:00 PM
Wed
8:30 AM - 10:00 PM
Thu
8:30 AM - 10:00 PM
Fri
8:30 AM - 10:00 PM
Closed now
Sat
8:30 AM - 10:00 PM
Sun
8:30 AM - 10:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Staff wears masks
Pescatarian Options
Vegan Options
Many Vegetarian Options
Masks required
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Casual
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Lunch, Dinner
Private Lot Parking
Free Wi-Fi
Dogs Allowed
Wheelchair Accessible
TV
Gender-neutral restrooms
Open to All
Heated Outdoor Seating
Covered Outdoor Seating
No Waiter Service
No Happy Hour
No Alcohol
No Drive-Thru
Bike Parking
Compostable containers available
Plastic-free packaging
Provides reusable tableware
Show Less"
20,https://www.yelp.com/biz/rasselbock-kitchen-and-beer-garden-los-angeles-los-angeles?osq=Restaurants,Rasselbock Kitchen & Beer Garden Los Angeles,"3817 Grand View Blvd Los Angeles, CA 90066",4.5,287 reviews,$$,"German, Pubs","Mon
4:00 PM - 10:30 PM
Tue
4:00 PM - 10:30 PM
Wed
4:00 PM - 10:30 PM
Thu
4:00 PM - 11:00 PM
Fri
4:00 PM - 11:00 PM
Open now
Sat
12:00 PM - 11:00 PM
Sun
12:00 PM - 10:00 PM","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
All staff fully vaccinated
Masks required
Staff wears masks
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Apple Pay
Outdoor Seating
Casual, Trendy
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Dinner
Street Parking, Private Lot Parking
Waiter Service
Free Wi-Fi
Best nights on Tuesday
Happy Hour Specials
Full Bar
Dogs Allowed
Wheelchair Accessible
TV
Open to All
Covered Outdoor Seating
Not Good For Dancing
Not Good For Working
No Pool Table
Provides reusable tableware
Show Less"
21,https://www.yelp.com/biz/mandarin-garden-restaurant-los-angeles-7?osq=Restaurants,Mandarin Garden Restaurant,"1001 S Vermont Ave Ste 106 Los Angeles, CA 90006",4,160 reviews,$,Chinese,"Mon
Closed
Tue
Closed
Wed
10:30 AM - 10:00 PM
Thu
10:30 AM - 10:00 PM
Fri
10:30 AM - 10:00 PM
Closed now
Sat
10:30 AM - 10:00 PM
Sun
10:30 AM - 10:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Masks required
Staff wears masks
Accepts Credit Cards
Accepts Apple Pay
Accepts Cryptocurrency
Casual, Classy
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Lunch, Dinner
Private Lot Parking
Waiter Service
No Outdoor Seating
No Wi-Fi
No Happy Hour
No Alcohol
Dogs Not Allowed
Not Wheelchair Accessible
No TV
No Heated Outdoor Seating
No Covered Outdoor Seating
No Private Dining
No Bike Parking
Show Less"
22,https://www.yelp.com/biz/orgasmo-de-la-boca-venice-2?osq=Restaurants,Orgasmo De La Boca,"804 California Ave Venice, CA 90291",5,1 review,,"Specialty Food, Pop-Up Restaurants",,"Amenities and More
Accepts Credit Cards
Offers Catering
Validated Parking
Waiter Service
No Alcohol
Show Less"
23,https://www.yelp.com/biz/concerto-los-angeles-3?osq=Restaurants,Concerto,"610 S Serrano Ave Los Angeles, CA 90005",4,1378 reviews,$$,"Bars, Italian, Korean","Mon
11:00 AM - 12:00 AM (Next day)
Tue
11:00 AM - 12:00 AM (Next day)
Wed
11:00 AM - 12:00 AM (Next day)
Thu
11:00 AM - 12:00 AM (Next day)
Fri
11:00 AM - 1:30 AM (Next day)
Open now
Sat
5:00 PM - 1:30 AM (Next day)
Sun
11:00 AM - 12:00 AM (Next day)","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
Proof of vaccination required
All staff fully vaccinated
Masks required
Staff wears masks
Many Vegetarian Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Romantic, Classy
Moderate Noise
Casual Dress
Offers Catering
Good for Groups
Good for Dinner, Dessert
Street Parking, Valet Parking
Waiter Service
Free Wi-Fi
Best nights on Thursday, Friday, Saturday
Happy Hour Specials
Full Bar
Smoking Outside Only
Wheelchair Accessible
TV
Offers Military Discount
Open to All
Heated Outdoor Seating
Covered Outdoor Seating
Private Dining
Not Good For Kids
Not Good For Dancing
No Pool Table
No Drive-Thru
Dogs Not Allowed
Bike Parking
Bring your own container allowed
Compostable containers available
Plastic-free packaging
Provides reusable tableware
Show Less"
24,https://www.yelp.com/biz/anzu-los-angeles?osq=Restaurants,Anzu,"11270 La Grange Ave Los Angeles, CA 90025",4.5,359 reviews,$$,"Japanese, Burgers, Chicken Shop","Mon
11:30 AM - 2:30 PM
5:30 PM - 9:00 PM
Tue
11:30 AM - 2:30 PM
5:30 PM - 9:00 PM
Wed
11:30 AM - 2:30 PM
5:30 PM - 9:00 PM
Thu
11:30 AM - 2:30 PM
5:30 PM - 9:00 PM
Fri
11:30 AM - 2:30 PM
5:30 PM - 9:00 PM
Closed now
Sat
11:30 AM - 3:00 PM
5:30 PM - 9:00 PM
Sun
11:30 AM - 3:00 PM
5:30 PM - 9:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Staff wears masks
Many Vegetarian Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Casual
Moderate Noise
Good For Kids
Good for Lunch, Dinner
Dogs Allowed
Wheelchair Accessible
Offers Catering
Not Good For Groups
No Waiter Service
No Wi-Fi
No Happy Hour
No Alcohol
No Drive-Thru
No TV
Bike Parking
Show Less"
25,https://www.yelp.com/biz/loqui-culver-city?osq=Restaurants,Loqui,"8830 Washington Blvd Ste 104 Culver City, CA 90232",4.5,781 reviews,$$,Mexican,"Mon
11:00 AM - 9:00 PM
Tue
11:00 AM - 9:00 PM
Wed
11:00 AM - 9:00 PM
Thu
11:00 AM - 9:00 PM
Fri
11:00 AM - 9:00 PM
Closed now
Sat
11:00 AM - 9:00 PM
Sun
11:00 AM - 9:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Vegan Options
Limited Vegetarian Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Hipster, Trendy, Classy, Casual
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Lunch, Dinner
Garage Parking, Street Parking
Beer & Wine Only
Dogs Allowed
Wheelchair Accessible
Open to All
No Waiter Service
No Wi-Fi
No Happy Hour
No TV
Bike Parking
Compostable containers available
Plastic-free packaging
Show Less"
26,https://www.yelp.com/biz/pasta-sisters-los-angeles?osq=Restaurants,Pasta Sisters,"3343 W Pico Blvd Los Angeles, CA 90019",4.5,1910 reviews,$$,"Delis, Italian, Sandwiches","Mon
11:30 AM - 8:30 PM
Tue
11:30 AM - 8:30 PM
Wed
11:30 AM - 8:30 PM
Thu
11:30 AM - 8:30 PM
Fri
11:30 AM - 8:30 PM
Closed now
Sat
11:30 AM - 8:30 PM
Sun
Closed","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Staff wears masks
Vegan Options
Masks required
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Classy, Casual
Moderate Noise
Casual Dress
Offers Catering
Good For Kids
Good for Lunch, Dinner
Private Lot Parking
Wheelchair Accessible
Women-owned
Open to All
No Outdoor Seating
Not Good For Groups
No Waiter Service
No Wi-Fi
No Alcohol
No Drive-Thru
Dogs Not Allowed
No TV
No Heated Outdoor Seating
No Covered Outdoor Seating
Bike Parking
Compostable containers available
Provides reusable tableware
Show Less"
