https://www.yelp.com/biz/the-garbage-truck-los-angeles?osq=Restaurants,The Garbage Truck,,4 star rating,82 reviews,$,"Food Trucks, Burgers, Hot Dogs","Mon
Open 24 hours
Tue
Open 24 hours
Wed
Open 24 hours
Thu
Open 24 hours
Fri
Open 24 hours
Open now
Sat
Open 24 hours
Sun
Open 24 hours","Amenities and More
Offers Delivery
Offers Takeout
No Reservations
Accepts Credit Cards
Classy
Offers Catering
Good for Groups
Good For Kids
Street Parking
TV
No Wi-Fi
No Alcohol
No Bike Parking
Show Less"
url,name,address,score,review_counts,price,catrgory,open_time,amenities
url,name,address,score,review_counts,price,catrgory,open_time,amenities
https://www.yelp.com/biz/lulubowls-los-angeles-4?osq=Restaurants,lulubowls,"11419 Santa Monica Blvd Los Angeles, CA 90025",2 star rating,9 reviews,,"Hawaiian, Gluten-Free","Mon
10:00 AM - 12:00 AM (Next day)
Tue
10:00 AM - 12:00 AM (Next day)
Wed
10:00 AM - 12:00 AM (Next day)
Thu
10:00 AM - 12:00 AM (Next day)
Fri
10:00 AM - 12:00 AM (Next day)
Open now
Sat
10:00 AM - 12:00 AM (Next day)
Sun
10:00 AM - 12:00 AM (Next day)","Amenities and More
Offers Delivery
Offers Takeout
Classy"
https://www.yelp.com/biz/the-cheesecake-factory-marina-del-rey-3?osq=Restaurants,The Cheesecake Factory,"4142 Via Marina Marina Del Rey, CA 90292",3 star rating,1849 reviews,$$,"American (Traditional), Desserts","Mon
11:30 AM - 10:00 PM
Tue
11:30 AM - 10:00 PM
Wed
11:30 AM - 10:00 PM
Thu
11:30 AM - 10:00 PM
Fri
11:30 AM - 11:00 PM
Open now
Sat
11:30 AM - 11:00 PM
Sun
10:00 AM - 10:00 PM","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
Staff wears masks
Vegan Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Outdoor Seating
Classy, Casual
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Lunch, Dinner, Dessert
Valet Parking
Waiter Service
Happy Hour Specials
Full Bar
Wheelchair Accessible
TV
No Wi-Fi
No Drive-Thru
Dogs Not Allowed
Bike Parking
Provides reusable tableware
Show Less"
https://www.yelp.com/biz/quarters-korean-bbq-los-angeles,Quarters Korean BBQ,"3465 W 6th St C-130 Los Angeles, CA 90020",4 star rating,3457 reviews,$$,"Korean, Barbeque, Tapas Bars","Mon
11:00 AM - 12:00 AM (Next day)
Tue
11:00 AM - 12:00 AM (Next day)
Wed
11:00 AM - 12:00 AM (Next day)
Thu
11:00 AM - 2:00 AM (Next day)
Fri
11:00 AM - 2:00 AM (Next day)
Open now
Sat
11:00 AM - 2:00 AM (Next day)
Sun
11:00 AM - 12:00 AM (Next day)","Amenities and More
Offers Takeout
No Reservations
No Delivery
All staff fully vaccinated
Staff wears masks
Pescatarian Options
Many Vegetarian Options
Masks required
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Casual, Trendy
Loud
Good for Groups
Good For Kids
Good for Dinner, Late Night
Valet Parking
Waiter Service
Full Bar
Wheelchair Accessible
TV
Asian-owned
Offers Catering
No Wi-Fi
No Happy Hour
No Drive-Thru
Dogs Not Allowed
No Heated Outdoor Seating
No Covered Outdoor Seating
No Private Dining
Bike Parking
Compostable containers available
Provides reusable tableware
Show Less"
https://www.yelp.com/biz/hokkaido-ramen-santouka-los-angeles?osq=Restaurants,Hokkaido Ramen Santouka,"3760 S Centinela Ave Los Angeles, CA 90066",4.5 star rating,2312 reviews,$$,"Ramen, Noodles","Mon
11:00 AM - 8:00 PM
Tue
11:00 AM - 8:00 PM
Wed
11:00 AM - 8:00 PM
Thu
11:00 AM - 8:00 PM
Fri
11:00 AM - 8:00 PM
Closed now
Sat
11:00 AM - 8:00 PM
Sun
11:00 AM - 8:00 PM","Amenities and More
Health ScoreA
No Reservations
Masks required
Staff wears masks
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Apple Pay
Accepts Android Pay
Classy, Casual
Moderate Noise
Good for Groups
Good For Kids
Good for Lunch, Dinner
Street Parking, Private Lot Parking
Wheelchair Accessible
TV
No Outdoor Seating
Offers Catering
No Waiter Service
No Wi-Fi
No Happy Hour
No Alcohol
Dogs Not Allowed
Bike Parking
Show Less"
https://www.yelp.com/biz/sidewalk-cafe-venice-3?osq=Restaurants,Sidewalk Cafe,"1401 Ocean Front Walk Venice, CA 90291",3 star rating,932 reviews,$$,"Tacos, Sports Bars, Pizza","Mon
10:00 AM - 9:00 PM
Tue
10:00 AM - 9:00 PM
Wed
10:00 AM - 9:00 PM
Thu
10:00 AM - 9:00 PM
Fri
10:00 AM - 9:00 PM
Closed now
Sat
9:00 AM - 9:00 PM
Sun
9:00 AM - 9:00 PM","Amenities and More
Health ScoreA
Offers Takeout
No Reservations
No Delivery
Staff wears masks
Vegan Options
Many Vegetarian Options
Masks required
Accepts Credit Cards
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Touristy, Casual
Moderate Noise
Good for Groups
Good For Kids
Good for Brunch, Lunch
Pool Table
Validated Parking, Private Lot Parking
Waiter Service
Free Wi-Fi
Happy Hour Specials
Full Bar
Dogs Allowed
Wheelchair Accessible
TV
Open to All
Heated Outdoor Seating
Covered Outdoor Seating
Offers Catering
Not Good For Dancing
No Smoking
No Drive-Thru
No Private Dining
Bike Parking
Compostable containers available
Plastic-free packaging
Show Less"
https://www.yelp.com/biz/food-los-angeles-2?osq=Restaurants,Food,"10571 W Pico Blvd Los Angeles, CA 90064",4 star rating,978 reviews,$$,"Sandwiches, Breakfast & Brunch","Mon
Closed
Tue
8:00 AM - 4:00 PM
Wed
8:00 AM - 4:00 PM
Thu
8:00 AM - 5:00 PM
Fri
8:00 AM - 4:00 PM
Closed now
Sat
8:00 AM - 3:00 PM
Sun
8:00 AM - 3:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Masks required
Staff wears masks
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Casual
Moderate Noise
Offers Catering
Good For Kids
Good for Breakfast, Brunch, Lunch
Street Parking, Private Lot Parking
Waiter Service
Free Wi-Fi
Wheelchair Accessible
Gender-neutral restrooms
Women-owned
Heated Outdoor Seating
Covered Outdoor Seating
Private Dining
Not Good For Groups
No Happy Hour
No Alcohol
Dogs Not Allowed
No TV
Bike Parking
Show Less"
https://www.yelp.com/biz/marcos-trattoria-west-hollywood-3?osq=Restaurants,Marco's Trattoria,"8200 Santa Monica Blvd West Hollywood, CA 90046",4 star rating,776 reviews,$$,"Italian, Wine Bars","Mon
Closed
Tue
10:00 AM - 10:00 PM
Wed
10:00 AM - 10:00 PM
Thu
10:00 AM - 10:00 PM
Fri
10:00 AM - 10:00 PM
Closed now
Sat
10:00 AM - 10:00 PM
Sun
10:00 AM - 2:00 PM","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
Masks required
Staff wears masks
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Classy, Casual
Moderate Noise
Casual Dress
Offers Catering
Good for Groups
Good For Kids
Good for Dinner
Street Parking
Waiter Service
Free Wi-Fi
Best nights on Thursday, Saturday, Sunday
Beer & Wine Only
Dogs Allowed
TV
Gender-neutral restrooms
Open to All
Heated Outdoor Seating
Not Good For Dancing
No Happy Hour
No Smoking
No Covered Outdoor Seating
No Private Dining
Bike Parking
Show Less"
https://www.yelp.com/biz/carlitos-gardel-argentine-steakhouse-los-angeles-2,Carlitos Gardel Argentine Steakhouse,"7963 Melrose Ave Los Angeles, CA 90046",4.5 star rating,1209 reviews,$$$,"Argentine, Steakhouses","Mon
5:00 PM - 10:00 PM
Tue
5:00 PM - 10:00 PM
Wed
5:00 PM - 10:00 PM
Thu
5:00 PM - 10:00 PM
Fri
5:00 PM - 10:00 PM
Closed now
Sat
5:00 PM - 10:00 PM
Sun
Closed","Amenities and More
Takes Reservations
Offers Delivery
Offers Takeout
Masks required
Keto Options
Pescatarian Options
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Apple Pay
Accepts Android Pay
Accepts Cryptocurrency
Outdoor Seating
Romantic, Classy
Moderate Noise
Dressy
Offers Catering
Good For Kids
Good for Dinner
Street Parking, Valet Parking
Waiter Service
Free Wi-Fi
Beer & Wine Only
Gender-neutral restrooms
Latinx-owned
Heated Outdoor Seating
Covered Outdoor Seating
Private Dining
Not Good For Groups
No Happy Hour
No TV
No Bike Parking
Show Less"
https://www.yelp.com/biz/socalo-santa-monica?osq=Restaurants,Socalo,"1920 Santa Monica Blvd Ste 150 Santa Monica, CA 90404",4 star rating,316 reviews,$$,"Mexican, Cocktail Bars, Beer Bar","Mon
Closed
Tue
11:30 AM - 8:30 PM
Wed
11:30 AM - 8:30 PM
Thu
11:30 AM - 8:30 PM
Fri
11:30 AM - 9:00 PM
Closed now
Sat
9:30 AM - 9:00 PM
Sun
Closed","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
All staff fully vaccinated
Vegan Options
Masks required
Staff wears masks
Accepts Credit Cards
Accepts Apple Pay
Outdoor Seating
Casual, Trendy
Moderate Noise
Casual Dress
Offers Catering
Good for Groups
Good for Dinner
Garage Parking, Street Parking, Validated Parking
Waiter Service
Free Wi-Fi
Best nights on Tuesday, Saturday
Happy Hour Specials
Full Bar
Dogs Allowed
Wheelchair Accessible
TV
Gender-neutral restrooms
LGBTQ-owned
Women-owned
Open to All
Heated Outdoor Seating
Covered Outdoor Seating
Private Dining
No Smoking
No Drive-Thru
Bike Parking
Compostable containers available
Plastic-free packaging
Provides reusable tableware
Show Less"
https://www.yelp.com/biz/bennys-tacos-and-rotisserie-chicken-westchester-los-angeles,Benny's Tacos & Rotisserie Chicken - Westchester,"7101 W Manchester Ave Los Angeles, CA 90045",4.5 star rating,3204 reviews,$$,"Mexican, Tex-Mex","Mon
8:30 AM - 10:00 PM
Tue
8:30 AM - 10:00 PM
Wed
8:30 AM - 10:00 PM
Thu
8:30 AM - 10:00 PM
Fri
8:30 AM - 10:00 PM
Closed now
Sat
8:30 AM - 10:00 PM
Sun
8:30 AM - 10:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Staff wears masks
Pescatarian Options
Vegan Options
Many Vegetarian Options
Masks required
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Casual
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Lunch, Dinner
Private Lot Parking
Free Wi-Fi
Dogs Allowed
Wheelchair Accessible
TV
Gender-neutral restrooms
Open to All
Heated Outdoor Seating
Covered Outdoor Seating
No Waiter Service
No Happy Hour
No Alcohol
No Drive-Thru
Bike Parking
Compostable containers available
Plastic-free packaging
Provides reusable tableware
Show Less"
https://www.yelp.com/biz/rasselbock-kitchen-and-beer-garden-los-angeles-los-angeles?osq=Restaurants,Rasselbock Kitchen & Beer Garden Los Angeles,"3817 Grand View Blvd Los Angeles, CA 90066",4.5 star rating,287 reviews,$$,"German, Pubs","Mon
4:00 PM - 10:30 PM
Tue
4:00 PM - 10:30 PM
Wed
4:00 PM - 10:30 PM
Thu
4:00 PM - 11:00 PM
Fri
4:00 PM - 11:00 PM
Open now
Sat
12:00 PM - 11:00 PM
Sun
12:00 PM - 10:00 PM","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
All staff fully vaccinated
Masks required
Staff wears masks
Vegan Options
Many Vegetarian Options
Accepts Credit Cards
Accepts Apple Pay
Outdoor Seating
Casual, Trendy
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Dinner
Street Parking, Private Lot Parking
Waiter Service
Free Wi-Fi
Best nights on Tuesday
Happy Hour Specials
Full Bar
Dogs Allowed
Wheelchair Accessible
TV
Open to All
Covered Outdoor Seating
Not Good For Dancing
Not Good For Working
No Pool Table
Provides reusable tableware
Show Less"
https://www.yelp.com/biz/mandarin-garden-restaurant-los-angeles-7?osq=Restaurants,Mandarin Garden Restaurant,"1001 S Vermont Ave Ste 106 Los Angeles, CA 90006",4 star rating,160 reviews,$,Chinese,"Mon
Closed
Tue
Closed
Wed
10:30 AM - 10:00 PM
Thu
10:30 AM - 10:00 PM
Fri
10:30 AM - 10:00 PM
Closed now
Sat
10:30 AM - 10:00 PM
Sun
10:30 AM - 10:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Masks required
Staff wears masks
Accepts Credit Cards
Accepts Apple Pay
Accepts Cryptocurrency
Casual, Classy
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Lunch, Dinner
Private Lot Parking
Waiter Service
No Outdoor Seating
No Wi-Fi
No Happy Hour
No Alcohol
Dogs Not Allowed
Not Wheelchair Accessible
No TV
No Heated Outdoor Seating
No Covered Outdoor Seating
No Private Dining
No Bike Parking
Show Less"
https://www.yelp.com/biz/orgasmo-de-la-boca-venice-2?osq=Restaurants,Orgasmo De La Boca,"804 California Ave Venice, CA 90291",5 star rating,1 review,,"Specialty Food, Pop-Up Restaurants",,"Amenities and More
Accepts Credit Cards
Offers Catering
Validated Parking
Waiter Service
No Alcohol
Show Less"
https://www.yelp.com/biz/concerto-los-angeles-3?osq=Restaurants,Concerto,"610 S Serrano Ave Los Angeles, CA 90005",4 star rating,1378 reviews,$$,"Bars, Italian, Korean","Mon
11:00 AM - 12:00 AM (Next day)
Tue
11:00 AM - 12:00 AM (Next day)
Wed
11:00 AM - 12:00 AM (Next day)
Thu
11:00 AM - 12:00 AM (Next day)
Fri
11:00 AM - 1:30 AM (Next day)
Open now
Sat
5:00 PM - 1:30 AM (Next day)
Sun
11:00 AM - 12:00 AM (Next day)","Amenities and More
Health ScoreA
Takes Reservations
Offers Delivery
Offers Takeout
Proof of vaccination required
All staff fully vaccinated
Masks required
Staff wears masks
Many Vegetarian Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Outdoor Seating
Romantic, Classy
Moderate Noise
Casual Dress
Offers Catering
Good for Groups
Good for Dinner, Dessert
Street Parking, Valet Parking
Waiter Service
Free Wi-Fi
Best nights on Thursday, Friday, Saturday
Happy Hour Specials
Full Bar
Smoking Outside Only
Wheelchair Accessible
TV
Offers Military Discount
Open to All
Heated Outdoor Seating
Covered Outdoor Seating
Private Dining
Not Good For Kids
Not Good For Dancing
No Pool Table
No Drive-Thru
Dogs Not Allowed
Bike Parking
Bring your own container allowed
Compostable containers available
Plastic-free packaging
Provides reusable tableware
Show Less"
https://www.yelp.com/biz/anzu-los-angeles?osq=Restaurants,Anzu,"11270 La Grange Ave Los Angeles, CA 90025",4.5 star rating,359 reviews,$$,"Japanese, Burgers, Chicken Shop","Mon
11:30 AM - 2:30 PM
5:30 PM - 9:00 PM
Tue
11:30 AM - 2:30 PM
5:30 PM - 9:00 PM
Wed
11:30 AM - 2:30 PM
5:30 PM - 9:00 PM
Thu
11:30 AM - 2:30 PM
5:30 PM - 9:00 PM
Fri
11:30 AM - 2:30 PM
5:30 PM - 9:00 PM
Closed now
Sat
11:30 AM - 3:00 PM
5:30 PM - 9:00 PM
Sun
11:30 AM - 3:00 PM
5:30 PM - 9:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Staff wears masks
Many Vegetarian Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Casual
Moderate Noise
Good For Kids
Good for Lunch, Dinner
Dogs Allowed
Wheelchair Accessible
Offers Catering
Not Good For Groups
No Waiter Service
No Wi-Fi
No Happy Hour
No Alcohol
No Drive-Thru
No TV
Bike Parking
Show Less"
https://www.yelp.com/biz/loqui-culver-city?osq=Restaurants,Loqui,"8830 Washington Blvd Ste 104 Culver City, CA 90232",4.5 star rating,781 reviews,$$,Mexican,"Mon
11:00 AM - 9:00 PM
Tue
11:00 AM - 9:00 PM
Wed
11:00 AM - 9:00 PM
Thu
11:00 AM - 9:00 PM
Fri
11:00 AM - 9:00 PM
Closed now
Sat
11:00 AM - 9:00 PM
Sun
11:00 AM - 9:00 PM","Amenities and More
Health ScoreA
Offers Delivery
Offers Takeout
No Reservations
Vegan Options
Limited Vegetarian Options
Accepts Credit Cards
Accepts Android Pay
Accepts Apple Pay
Accepts Cryptocurrency
Hipster, Trendy, Classy, Casual
Moderate Noise
Offers Catering
Good for Groups
Good For Kids
Good for Lunch, Dinner
Garage Parking, Street Parking
Beer & Wine Only
Dogs Allowed
Wheelchair Accessible
Open to All
No Waiter Service
No Wi-Fi
No Happy Hour
No TV
Bike Parking
Compostable containers available
Plastic-free packaging
Show Less"
